datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt
2012.07.27;16:00;16:15;Arnulf;24;2;26
2012.07.27;16:15;16:30;Arnulf;20;2;22
2012.07.27;16:30;16:45;Arnulf;33;1;34
2012.07.27;16:45;17:00;Arnulf;27;1;28
2012.07.27;17:00;17:15;Arnulf;30;1;31
2012.07.27;17:15;17:30;Arnulf;25;1;26
2012.07.27;17:30;17:45;Arnulf;36;0;36
2012.07.27;17:45;18:00;Arnulf;25;3;28
2012.07.27;18:00;18:15;Arnulf;28;0;28
2012.07.27;18:15;18:30;Arnulf;29;2;31
2012.07.27;18:30;18:45;Arnulf;19;4;23
2012.07.27;18:45;19:00;Arnulf;23;1;24
2012.07.27;19:00;19:15;Arnulf;32;1;33
2012.07.27;19:15;19:30;Arnulf;23;2;25
2012.07.27;19:30;19:45;Arnulf;27;0;27
2012.07.27;19:45;20:00;Arnulf;28;2;30
2012.07.27;20:00;20:15;Arnulf;19;1;20
2012.07.27;20:15;20:30;Arnulf;20;1;21
2012.07.27;20:30;20:45;Arnulf;20;4;24
2012.07.27;20:45;21:00;Arnulf;22;0;22
2012.07.27;21:00;21:15;Arnulf;23;4;27
2012.07.27;21:15;21:30;Arnulf;22;1;23
2012.07.27;21:30;21:45;Arnulf;26;1;27
2012.07.27;21:45;22:00;Arnulf;23;0;23
2012.07.27;22:00;22:15;Arnulf;12;0;12
2012.07.27;22:15;22:30;Arnulf;18;1;19
2012.07.27;22:30;22:45;Arnulf;19;1;20
2012.07.27;22:45;23:00;Arnulf;31;2;33
2012.07.27;23:00;23:15;Arnulf;16;0;16
2012.07.27;23:15;23:30;Arnulf;17;0;17
2012.07.27;23:30;23:45;Arnulf;20;1;21
2012.07.27;23:45;00:00;Arnulf;13;0;13
2012.07.28;00:00;00:15;Arnulf;23;0;23
2012.07.28;00:15;00:30;Arnulf;18;1;19
2012.07.28;00:30;00:45;Arnulf;18;0;18
2012.07.28;00:45;01:00;Arnulf;14;0;14
2012.07.28;01:00;01:15;Arnulf;13;0;13
2012.07.28;01:15;01:30;Arnulf;9;0;9
2012.07.28;01:30;01:45;Arnulf;1;0;1
2012.07.28;01:45;02:00;Arnulf;3;0;3
2012.07.28;02:00;02:15;Arnulf;4;0;4
2012.07.28;02:15;02:30;Arnulf;4;0;4
2012.07.28;02:30;02:45;Arnulf;3;3;6
2012.07.28;02:45;03:00;Arnulf;2;0;2
2012.07.28;03:00;03:15;Arnulf;5;0;5
2012.07.28;03:15;03:30;Arnulf;3;0;3
2012.07.28;03:30;03:45;Arnulf;5;0;5
2012.07.28;03:45;04:00;Arnulf;4;1;5
2012.07.28;04:00;04:15;Arnulf;5;0;5
2012.07.28;04:15;04:30;Arnulf;4;0;4
2012.07.28;04:30;04:45;Arnulf;1;0;1
2012.07.28;04:45;05:00;Arnulf;1;0;1
2012.07.28;05:00;05:15;Arnulf;4;0;4
2012.07.28;05:15;05:30;Arnulf;3;0;3
2012.07.28;05:30;05:45;Arnulf;0;0;0
2012.07.28;05:45;06:00;Arnulf;3;0;3
2012.07.28;06:00;06:15;Arnulf;1;0;1
2012.07.28;06:15;06:30;Arnulf;2;0;2
2012.07.28;06:30;06:45;Arnulf;5;0;5
2012.07.28;06:45;07:00;Arnulf;2;0;2
2012.07.28;07:00;07:15;Arnulf;1;0;1
2012.07.28;07:15;07:30;Arnulf;8;0;8
2012.07.28;07:30;07:45;Arnulf;4;1;5
2012.07.28;07:45;08:00;Arnulf;9;3;12
2012.07.28;08:00;08:15;Arnulf;9;0;9
2012.07.28;08:15;08:30;Arnulf;6;0;6
2012.07.28;08:30;08:45;Arnulf;14;0;14
2012.07.28;08:45;09:00;Arnulf;9;2;11
2012.07.28;09:00;09:15;Arnulf;18;1;19
2012.07.28;09:15;09:30;Arnulf;11;0;11
2012.07.28;09:30;09:45;Arnulf;19;0;19
2012.07.28;09:45;10:00;Arnulf;32;0;32
2012.07.28;10:00;10:15;Arnulf;18;1;19
2012.07.28;10:15;10:30;Arnulf;22;0;22
2012.07.28;10:30;10:45;Arnulf;38;0;38
2012.07.28;10:45;11:00;Arnulf;15;0;15
2012.07.28;11:00;11:15;Arnulf;27;1;28
2012.07.28;11:15;11:30;Arnulf;18;0;18
2012.07.28;11:30;11:45;Arnulf;17;0;17
2012.07.28;11:45;12:00;Arnulf;16;0;16
2012.07.28;12:00;12:15;Arnulf;27;0;27
2012.07.28;12:15;12:30;Arnulf;16;0;16
2012.07.28;12:30;12:45;Arnulf;21;0;21
2012.07.28;12:45;13:00;Arnulf;14;2;16
2012.07.28;13:00;13:15;Arnulf;25;0;25
2012.07.28;13:15;13:30;Arnulf;21;0;21
2012.07.28;13:30;13:45;Arnulf;19;0;19
2012.07.28;13:45;14:00;Arnulf;23;0;23
2012.07.28;14:00;14:15;Arnulf;19;0;19
2012.07.28;14:15;14:30;Arnulf;23;0;23
2012.07.28;14:30;14:45;Arnulf;26;1;27
2012.07.28;14:45;15:00;Arnulf;27;2;29
2012.07.28;15:00;15:15;Arnulf;9;0;9
2012.07.28;15:15;15:30;Arnulf;9;2;11
2012.07.28;15:30;15:45;Arnulf;13;2;15
2012.07.28;15:45;16:00;Arnulf;6;0;6
2012.07.28;16:00;16:15;Arnulf;8;0;8
2012.07.28;16:15;16:30;Arnulf;20;0;20
2012.07.28;16:30;16:45;Arnulf;11;1;12
2012.07.28;16:45;17:00;Arnulf;10;0;10
2012.07.28;17:00;17:15;Arnulf;18;0;18
2012.07.28;17:15;17:30;Arnulf;19;0;19
2012.07.28;17:30;17:45;Arnulf;18;0;18
2012.07.28;17:45;18:00;Arnulf;9;1;10
2012.07.28;18:00;18:15;Arnulf;14;0;14
2012.07.28;18:15;18:30;Arnulf;15;1;16
2012.07.28;18:30;18:45;Arnulf;14;0;14
2012.07.28;18:45;19:00;Arnulf;27;1;28
2012.07.28;19:00;19:15;Arnulf;24;0;24
2012.07.28;19:15;19:30;Arnulf;7;2;9
2012.07.28;19:30;19:45;Arnulf;19;1;20
2012.07.28;19:45;20:00;Arnulf;28;0;28
2012.07.28;20:00;20:15;Arnulf;14;2;16
2012.07.28;20:15;20:30;Arnulf;11;0;11
2012.07.28;20:30;20:45;Arnulf;15;0;15
2012.07.28;20:45;21:00;Arnulf;16;0;16
2012.07.28;21:00;21:15;Arnulf;7;0;7
2012.07.28;21:15;21:30;Arnulf;14;0;14
2012.07.28;21:30;21:45;Arnulf;9;1;10
2012.07.28;21:45;22:00;Arnulf;5;1;6
2012.07.28;22:00;22:15;Arnulf;13;0;13
2012.07.28;22:15;22:30;Arnulf;7;0;7
2012.07.28;22:30;22:45;Arnulf;8;0;8
2012.07.28;22:45;23:00;Arnulf;6;0;6
2012.07.28;23:00;23:15;Arnulf;5;0;5
2012.07.28;23:15;23:30;Arnulf;4;1;5
2012.07.28;23:30;23:45;Arnulf;11;0;11
2012.07.28;23:45;00:00;Arnulf;4;0;4
2012.07.29;00:00;00:15;Arnulf;5;0;5
2012.07.29;00:15;00:30;Arnulf;6;0;6
2012.07.29;00:30;00:45;Arnulf;7;0;7
2012.07.29;00:45;01:00;Arnulf;3;1;4
2012.07.29;01:00;01:15;Arnulf;3;0;3
2012.07.29;01:15;01:30;Arnulf;2;0;2
2012.07.29;01:30;01:45;Arnulf;2;0;2
2012.07.29;01:45;02:00;Arnulf;3;0;3
2012.07.29;02:00;02:15;Arnulf;4;0;4
2012.07.29;02:15;02:30;Arnulf;0;0;0
2012.07.29;02:30;02:45;Arnulf;1;2;3
2012.07.29;02:45;03:00;Arnulf;5;1;6
2012.07.29;03:00;03:15;Arnulf;5;0;5
2012.07.29;03:15;03:30;Arnulf;4;0;4
2012.07.29;03:30;03:45;Arnulf;1;0;1
2012.07.29;03:45;04:00;Arnulf;4;0;4
2012.07.29;04:00;04:15;Arnulf;1;0;1
2012.07.29;04:15;04:30;Arnulf;0;0;0
2012.07.29;04:30;04:45;Arnulf;1;0;1
2012.07.29;04:45;05:00;Arnulf;2;0;2
2012.07.29;05:00;05:15;Arnulf;4;0;4
2012.07.29;05:15;05:30;Arnulf;2;0;2
2012.07.29;05:30;05:45;Arnulf;3;0;3
2012.07.29;05:45;06:00;Arnulf;3;0;3
2012.07.29;06:00;06:15;Arnulf;5;0;5
2012.07.29;06:15;06:30;Arnulf;4;0;4
2012.07.29;06:30;06:45;Arnulf;3;1;4
2012.07.29;06:45;07:00;Arnulf;1;0;1
2012.07.29;07:00;07:15;Arnulf;0;0;0
2012.07.29;07:15;07:30;Arnulf;4;0;4
2012.07.29;07:30;07:45;Arnulf;3;0;3
2012.07.29;07:45;08:00;Arnulf;1;0;1
2012.07.29;08:00;08:15;Arnulf;4;1;5
2012.07.29;08:15;08:30;Arnulf;6;1;7
2012.07.29;08:30;08:45;Arnulf;7;0;7
2012.07.29;08:45;09:00;Arnulf;6;1;7
2012.07.29;09:00;09:15;Arnulf;6;0;6
2012.07.29;09:15;09:30;Arnulf;6;0;6
2012.07.29;09:30;09:45;Arnulf;3;1;4
2012.07.29;09:45;10:00;Arnulf;6;0;6
2012.07.29;10:00;10:15;Arnulf;7;0;7
2012.07.29;10:15;10:30;Arnulf;2;0;2
2012.07.29;10:30;10:45;Arnulf;1;0;1
2012.07.29;10:45;11:00;Arnulf;2;0;2
2012.07.29;11:00;11:15;Arnulf;4;1;5
2012.07.29;11:15;11:30;Arnulf;5;1;6
2012.07.29;11:30;11:45;Arnulf;6;0;6
2012.07.29;11:45;12:00;Arnulf;7;0;7
2012.07.29;12:00;12:15;Arnulf;11;0;11
2012.07.29;12:15;12:30;Arnulf;7;0;7
2012.07.29;12:30;12:45;Arnulf;10;1;11
2012.07.29;12:45;13:00;Arnulf;31;0;31
2012.07.29;13:00;13:15;Arnulf;3;0;3
2012.07.29;13:15;13:30;Arnulf;0;0;0
2012.07.29;13:30;13:45;Arnulf;8;0;8
2012.07.29;13:45;14:00;Arnulf;11;0;11
2012.07.29;14:00;14:15;Arnulf;10;1;11
2012.07.29;14:15;14:30;Arnulf;5;0;5
2012.07.29;14:30;14:45;Arnulf;18;0;18
2012.07.29;14:45;15:00;Arnulf;11;1;12
2012.07.29;15:00;15:15;Arnulf;12;2;14
2012.07.29;15:15;15:30;Arnulf;7;0;7
2012.07.29;15:30;15:45;Arnulf;13;1;14
2012.07.29;15:45;16:00;Arnulf;12;1;13
2012.07.29;16:00;16:15;Arnulf;9;1;10
2012.07.29;16:15;16:30;Arnulf;9;0;9
2012.07.29;16:30;16:45;Arnulf;6;0;6
2012.07.29;16:45;17:00;Arnulf;12;2;14
2012.07.29;17:00;17:15;Arnulf;7;2;9
2012.07.29;17:15;17:30;Arnulf;7;2;9
2012.07.29;17:30;17:45;Arnulf;14;0;14
2012.07.29;17:45;18:00;Arnulf;11;2;13
2012.07.29;18:00;18:15;Arnulf;9;0;9
2012.07.29;18:15;18:30;Arnulf;13;3;16
2012.07.29;18:30;18:45;Arnulf;10;0;10
2012.07.29;18:45;19:00;Arnulf;3;0;3
2012.07.29;19:00;19:15;Arnulf;14;0;14
2012.07.29;19:15;19:30;Arnulf;13;1;14
2012.07.29;19:30;19:45;Arnulf;4;0;4
2012.07.29;19:45;20:00;Arnulf;7;0;7
2012.07.29;20:00;20:15;Arnulf;7;0;7
2012.07.29;20:15;20:30;Arnulf;5;0;5
2012.07.29;20:30;20:45;Arnulf;5;0;5
2012.07.29;20:45;21:00;Arnulf;7;0;7
2012.07.29;21:00;21:15;Arnulf;7;0;7
2012.07.29;21:15;21:30;Arnulf;5;0;5
2012.07.29;21:30;21:45;Arnulf;4;0;4
2012.07.29;21:45;22:00;Arnulf;8;0;8
2012.07.29;22:00;22:15;Arnulf;2;0;2
2012.07.29;22:15;22:30;Arnulf;3;0;3
2012.07.29;22:30;22:45;Arnulf;5;0;5
2012.07.29;22:45;23:00;Arnulf;1;0;1
2012.07.29;23:00;23:15;Arnulf;3;2;5
2012.07.29;23:15;23:30;Arnulf;3;0;3
2012.07.29;23:30;23:45;Arnulf;2;0;2
2012.07.29;23:45;00:00;Arnulf;3;0;3
2012.07.30;00:00;00:15;Arnulf;2;0;2
2012.07.30;00:15;00:30;Arnulf;1;0;1
2012.07.30;00:30;00:45;Arnulf;0;0;0
2012.07.30;00:45;01:00;Arnulf;1;0;1
2012.07.30;01:00;01:15;Arnulf;1;0;1
2012.07.30;01:15;01:30;Arnulf;1;0;1
2012.07.30;01:30;01:45;Arnulf;0;0;0
2012.07.30;01:45;02:00;Arnulf;0;0;0
2012.07.30;02:00;02:15;Arnulf;0;0;0
2012.07.30;02:15;02:30;Arnulf;1;0;1
2012.07.30;02:30;02:45;Arnulf;1;0;1
2012.07.30;02:45;03:00;Arnulf;2;0;2
2012.07.30;03:00;03:15;Arnulf;0;0;0
2012.07.30;03:15;03:30;Arnulf;1;0;1
2012.07.30;03:30;03:45;Arnulf;3;0;3
2012.07.30;03:45;04:00;Arnulf;1;0;1
2012.07.30;04:00;04:15;Arnulf;0;0;0
2012.07.30;04:15;04:30;Arnulf;0;1;1
2012.07.30;04:30;04:45;Arnulf;2;0;2
2012.07.30;04:45;05:00;Arnulf;3;0;3
2012.07.30;05:00;05:15;Arnulf;4;0;4
2012.07.30;05:15;05:30;Arnulf;1;0;1
2012.07.30;05:30;05:45;Arnulf;3;0;3
2012.07.30;05:45;06:00;Arnulf;3;1;4
2012.07.30;06:00;06:15;Arnulf;5;0;5
2012.07.30;06:15;06:30;Arnulf;10;0;10
2012.07.30;06:30;06:45;Arnulf;14;0;14
2012.07.30;06:45;07:00;Arnulf;16;0;16
2012.07.30;07:00;07:15;Arnulf;13;1;14
2012.07.30;07:15;07:30;Arnulf;27;0;27
2012.07.30;07:30;07:45;Arnulf;33;0;33
2012.07.30;07:45;08:00;Arnulf;37;1;38
2012.07.30;08:00;08:15;Arnulf;41;4;45
2012.07.30;08:15;08:30;Arnulf;56;7;63
2012.07.30;08:30;08:45;Arnulf;47;1;48
2012.07.30;08:45;09:00;Arnulf;47;3;50
2012.07.30;09:00;09:15;Arnulf;40;1;41
2012.07.30;09:15;09:30;Arnulf;27;0;27
2012.07.30;09:30;09:45;Arnulf;30;0;30
2012.07.30;09:45;10:00;Arnulf;26;0;26
2012.07.30;10:00;10:15;Arnulf;29;0;29
2012.07.30;10:15;10:30;Arnulf;22;1;23
2012.07.30;10:30;10:45;Arnulf;33;0;33
2012.07.30;10:45;11:00;Arnulf;15;0;15
2012.07.30;11:00;11:15;Arnulf;23;0;23
2012.07.30;11:15;11:30;Arnulf;23;0;23
2012.07.30;11:30;11:45;Arnulf;20;1;21
2012.07.30;11:45;12:00;Arnulf;29;2;31
2012.07.30;12:00;12:15;Arnulf;18;1;19
2012.07.30;12:15;12:30;Arnulf;26;2;28
2012.07.30;12:30;12:45;Arnulf;20;0;20
2012.07.30;12:45;13:00;Arnulf;26;0;26
2012.07.30;13:00;13:15;Arnulf;27;0;27
2012.07.30;13:15;13:30;Arnulf;22;0;22
2012.07.30;13:30;13:45;Arnulf;16;0;16
2012.07.30;13:45;14:00;Arnulf;21;2;23
2012.07.30;14:00;14:15;Arnulf;18;0;18
2012.07.30;14:15;14:30;Arnulf;14;0;14
2012.07.30;14:30;14:45;Arnulf;28;3;31
2012.07.30;14:45;15:00;Arnulf;21;0;21
2012.07.30;15:00;15:15;Arnulf;27;2;29
2012.07.30;15:15;15:30;Arnulf;22;0;22
2012.07.30;15:30;15:45;Arnulf;29;1;30
2012.07.30;15:45;16:00;Arnulf;15;0;15
2012.07.30;16:00;16:15;Arnulf;18;1;19
2012.07.30;16:15;16:30;Arnulf;32;2;34
2012.07.30;16:30;16:45;Arnulf;35;0;35
2012.07.30;16:45;17:00;Arnulf;33;0;33
2012.07.30;17:00;17:15;Arnulf;30;1;31
2012.07.30;17:15;17:30;Arnulf;31;1;32
2012.07.30;17:30;17:45;Arnulf;38;1;39
2012.07.30;17:45;18:00;Arnulf;42;1;43
2012.07.30;18:00;18:15;Arnulf;32;1;33
2012.07.30;18:15;18:30;Arnulf;40;0;40
2012.07.30;18:30;18:45;Arnulf;31;2;33
2012.07.30;18:45;19:00;Arnulf;33;1;34
2012.07.30;19:00;19:15;Arnulf;22;0;22
2012.07.30;19:15;19:30;Arnulf;19;1;20
2012.07.30;19:30;19:45;Arnulf;30;0;30
2012.07.30;19:45;20:00;Arnulf;14;3;17
2012.07.30;20:00;20:15;Arnulf;14;0;14
2012.07.30;20:15;20:30;Arnulf;17;2;19
2012.07.30;20:30;20:45;Arnulf;13;0;13
2012.07.30;20:45;21:00;Arnulf;7;1;8
2012.07.30;21:00;21:15;Arnulf;11;2;13
2012.07.30;21:15;21:30;Arnulf;12;0;12
2012.07.30;21:30;21:45;Arnulf;8;1;9
2012.07.30;21:45;22:00;Arnulf;12;0;12
2012.07.30;22:00;22:15;Arnulf;10;0;10
2012.07.30;22:15;22:30;Arnulf;16;3;19
2012.07.30;22:30;22:45;Arnulf;19;0;19
2012.07.30;22:45;23:00;Arnulf;6;1;7
2012.07.30;23:00;23:15;Arnulf;13;0;13
2012.07.30;23:15;23:30;Arnulf;6;0;6
2012.07.30;23:30;23:45;Arnulf;11;0;11
2012.07.30;23:45;00:00;Arnulf;12;0;12
2012.07.31;00:00;00:15;Arnulf;7;1;8
2012.07.31;00:15;00:30;Arnulf;5;0;5
2012.07.31;00:30;00:45;Arnulf;10;0;10
2012.07.31;00:45;01:00;Arnulf;3;0;3
2012.07.31;01:00;01:15;Arnulf;1;0;1
2012.07.31;01:15;01:30;Arnulf;1;0;1
2012.07.31;01:30;01:45;Arnulf;0;1;1
2012.07.31;01:45;02:00;Arnulf;1;0;1
2012.07.31;02:00;02:15;Arnulf;0;0;0
2012.07.31;02:15;02:30;Arnulf;0;0;0
2012.07.31;02:30;02:45;Arnulf;0;0;0
2012.07.31;02:45;03:00;Arnulf;1;0;1
2012.07.31;03:00;03:15;Arnulf;0;0;0
2012.07.31;03:15;03:30;Arnulf;0;0;0
2012.07.31;03:30;03:45;Arnulf;2;0;2
2012.07.31;03:45;04:00;Arnulf;0;0;0
2012.07.31;04:00;04:15;Arnulf;0;1;1
2012.07.31;04:15;04:30;Arnulf;1;0;1
2012.07.31;04:30;04:45;Arnulf;3;0;3
2012.07.31;04:45;05:00;Arnulf;0;0;0
2012.07.31;05:00;05:15;Arnulf;2;0;2
2012.07.31;05:15;05:30;Arnulf;0;0;0
2012.07.31;05:30;05:45;Arnulf;4;0;4
2012.07.31;05:45;06:00;Arnulf;6;0;6
2012.07.31;06:00;06:15;Arnulf;6;1;7
2012.07.31;06:15;06:30;Arnulf;12;0;12
2012.07.31;06:30;06:45;Arnulf;13;0;13
2012.07.31;06:45;07:00;Arnulf;18;0;18
2012.07.31;07:00;07:15;Arnulf;18;0;18
2012.07.31;07:15;07:30;Arnulf;19;2;21
2012.07.31;07:30;07:45;Arnulf;37;3;40
2012.07.31;07:45;08:00;Arnulf;46;1;47
2012.07.31;08:00;08:15;Arnulf;47;1;48
2012.07.31;08:15;08:30;Arnulf;59;1;60
2012.07.31;08:30;08:45;Arnulf;53;2;55
2012.07.31;08:45;09:00;Arnulf;53;2;55
2012.07.31;09:00;09:15;Arnulf;42;2;44
2012.07.31;09:15;09:30;Arnulf;36;0;36
2012.07.31;09:30;09:45;Arnulf;26;1;27
2012.07.31;09:45;10:00;Arnulf;36;0;36
2012.07.31;10:00;10:15;Arnulf;19;0;19
2012.07.31;10:15;10:30;Arnulf;26;0;26
2012.07.31;10:30;10:45;Arnulf;23;1;24
2012.07.31;10:45;11:00;Arnulf;14;0;14
2012.07.31;11:00;11:15;Arnulf;18;1;19
2012.07.31;11:15;11:30;Arnulf;20;0;20
2012.07.31;11:30;11:45;Arnulf;16;0;16
2012.07.31;11:45;12:00;Arnulf;22;1;23
2012.07.31;12:00;12:15;Arnulf;19;0;19
2012.07.31;12:15;12:30;Arnulf;29;0;29
2012.07.31;12:30;12:45;Arnulf;21;1;22
2012.07.31;12:45;13:00;Arnulf;25;2;27
2012.07.31;13:00;13:15;Arnulf;33;0;33
2012.07.31;13:15;13:30;Arnulf;28;1;29
2012.07.31;13:30;13:45;Arnulf;18;0;18
2012.07.31;13:45;14:00;Arnulf;17;1;18
2012.07.31;14:00;14:15;Arnulf;22;1;23
2012.07.31;14:15;14:30;Arnulf;17;0;17
2012.07.31;14:30;14:45;Arnulf;15;0;15
2012.07.31;14:45;15:00;Arnulf;33;0;33
2012.07.31;15:00;15:15;Arnulf;17;1;18
2012.07.31;15:15;15:30;Arnulf;17;2;19
2012.07.31;15:30;15:45;Arnulf;19;1;20
2012.07.31;15:45;16:00;Arnulf;30;1;31
2012.07.31;16:00;16:15;Arnulf;21;0;21
2012.07.31;16:15;16:30;Arnulf;28;1;29
2012.07.31;16:30;16:45;Arnulf;33;0;33
2012.07.31;16:45;17:00;Arnulf;38;1;39
2012.07.31;17:00;17:15;Arnulf;39;1;40
2012.07.31;17:15;17:30;Arnulf;43;1;44
2012.07.31;17:30;17:45;Arnulf;39;2;41
2012.07.31;17:45;18:00;Arnulf;37;0;37
2012.07.31;18:00;18:15;Arnulf;49;3;52
2012.07.31;18:15;18:30;Arnulf;45;0;45
2012.07.31;18:30;18:45;Arnulf;39;4;43
2012.07.31;18:45;19:00;Arnulf;38;2;40
2012.07.31;19:00;19:15;Arnulf;27;1;28
2012.07.31;19:15;19:30;Arnulf;31;0;31
2012.07.31;19:30;19:45;Arnulf;20;0;20
2012.07.31;19:45;20:00;Arnulf;27;1;28
2012.07.31;20:00;20:15;Arnulf;30;0;30
2012.07.31;20:15;20:30;Arnulf;18;0;18
2012.07.31;20:30;20:45;Arnulf;25;1;26
2012.07.31;20:45;21:00;Arnulf;26;2;28
2012.07.31;21:00;21:15;Arnulf;17;2;19
2012.07.31;21:15;21:30;Arnulf;17;0;17
2012.07.31;21:30;21:45;Arnulf;14;0;14
2012.07.31;21:45;22:00;Arnulf;15;2;17
2012.07.31;22:00;22:15;Arnulf;21;0;21
2012.07.31;22:15;22:30;Arnulf;24;0;24
2012.07.31;22:30;22:45;Arnulf;20;1;21
2012.07.31;22:45;23:00;Arnulf;16;1;17
2012.07.31;23:00;23:15;Arnulf;5;0;5
2012.07.31;23:15;23:30;Arnulf;10;0;10
2012.07.31;23:30;23:45;Arnulf;15;0;15
2012.07.31;23:45;00:00;Arnulf;14;0;14
2012.07.01;00:00;00:15;Kreuther;0;4;4
2012.07.01;00:15;00:30;Kreuther;0;3;3
2012.07.01;00:30;00:45;Kreuther;0;1;1
2012.07.01;00:45;01:00;Kreuther;0;1;1
2012.07.01;01:00;01:15;Kreuther;0;1;1
2012.07.01;01:15;01:30;Kreuther;0;0;0
2012.07.01;01:30;01:45;Kreuther;0;0;0
2012.07.01;01:45;02:00;Kreuther;2;2;4
2012.07.01;02:00;02:15;Kreuther;4;0;4
2012.07.01;02:15;02:30;Kreuther;0;1;1
2012.07.01;02:30;02:45;Kreuther;0;0;0
2012.07.01;02:45;03:00;Kreuther;0;0;0
2012.07.01;03:00;03:15;Kreuther;0;0;0
2012.07.01;03:15;03:30;Kreuther;0;2;2
2012.07.01;03:30;03:45;Kreuther;0;0;0
2012.07.01;03:45;04:00;Kreuther;0;1;1
2012.07.01;04:00;04:15;Kreuther;0;0;0
2012.07.01;04:15;04:30;Kreuther;0;0;0
2012.07.01;04:30;04:45;Kreuther;0;1;1
2012.07.01;04:45;05:00;Kreuther;0;0;0
2012.07.01;05:00;05:15;Kreuther;0;0;0
2012.07.01;05:15;05:30;Kreuther;0;1;1
2012.07.01;05:30;05:45;Kreuther;0;1;1
2012.07.01;05:45;06:00;Kreuther;1;0;1
2012.07.01;06:00;06:15;Kreuther;0;1;1
2012.07.01;06:15;06:30;Kreuther;0;0;0
2012.07.01;06:30;06:45;Kreuther;0;1;1
2012.07.01;06:45;07:00;Kreuther;0;0;0
2012.07.01;07:00;07:15;Kreuther;2;0;2
2012.07.01;07:15;07:30;Kreuther;1;1;2
2012.07.01;07:30;07:45;Kreuther;0;0;0
2012.07.01;07:45;08:00;Kreuther;2;0;2
2012.07.01;08:00;08:15;Kreuther;3;1;4
2012.07.01;08:15;08:30;Kreuther;2;1;3
2012.07.01;08:30;08:45;Kreuther;0;4;4
2012.07.01;08:45;09:00;Kreuther;4;4;8
2012.07.01;09:00;09:15;Kreuther;0;3;3
2012.07.01;09:15;09:30;Kreuther;7;2;9
2012.07.01;09:30;09:45;Kreuther;8;5;13
2012.07.01;09:45;10:00;Kreuther;4;1;5
2012.07.01;10:00;10:15;Kreuther;5;1;6
2012.07.01;10:15;10:30;Kreuther;4;4;8
2012.07.01;10:30;10:45;Kreuther;5;6;11
2012.07.01;10:45;11:00;Kreuther;2;3;5
2012.07.01;11:00;11:15;Kreuther;15;5;20
2012.07.01;11:15;11:30;Kreuther;6;7;13
2012.07.01;11:30;11:45;Kreuther;5;3;8
2012.07.01;11:45;12:00;Kreuther;6;8;14
2012.07.01;12:00;12:15;Kreuther;2;10;12
2012.07.01;12:15;12:30;Kreuther;10;1;11
2012.07.01;12:30;12:45;Kreuther;6;8;14
2012.07.01;12:45;13:00;Kreuther;5;7;12
2012.07.01;13:00;13:15;Kreuther;8;2;10
2012.07.01;13:15;13:30;Kreuther;8;3;11
2012.07.01;13:30;13:45;Kreuther;6;5;11
2012.07.01;13:45;14:00;Kreuther;9;5;14
2012.07.01;14:00;14:15;Kreuther;17;8;25
2012.07.01;14:15;14:30;Kreuther;8;7;15
2012.07.01;14:30;14:45;Kreuther;3;6;9
2012.07.01;14:45;15:00;Kreuther;17;14;31
2012.07.01;15:00;15:15;Kreuther;4;15;19
2012.07.01;15:15;15:30;Kreuther;9;7;16
2012.07.01;15:30;15:45;Kreuther;8;11;19
2012.07.01;15:45;16:00;Kreuther;3;3;6
2012.07.01;16:00;16:15;Kreuther;4;2;6
2012.07.01;16:15;16:30;Kreuther;7;4;11
2012.07.01;16:30;16:45;Kreuther;5;4;9
2012.07.01;16:45;17:00;Kreuther;6;3;9
2012.07.01;17:00;17:15;Kreuther;7;1;8
2012.07.01;17:15;17:30;Kreuther;6;2;8
2012.07.01;17:30;17:45;Kreuther;8;5;13
2012.07.01;17:45;18:00;Kreuther;9;7;16
2012.07.01;18:00;18:15;Kreuther;4;3;7
2012.07.01;18:15;18:30;Kreuther;1;1;2
2012.07.01;18:30;18:45;Kreuther;0;0;0
2012.07.01;18:45;19:00;Kreuther;1;0;1
2012.07.01;19:00;19:15;Kreuther;1;1;2
2012.07.01;19:15;19:30;Kreuther;1;3;4
2012.07.01;19:30;19:45;Kreuther;4;0;4
2012.07.01;19:45;20:00;Kreuther;0;1;1
2012.07.01;20:00;20:15;Kreuther;2;1;3
2012.07.01;20:15;20:30;Kreuther;0;0;0
2012.07.01;20:30;20:45;Kreuther;4;2;6
2012.07.01;20:45;21:00;Kreuther;1;0;1
2012.07.01;21:00;21:15;Kreuther;0;1;1
2012.07.01;21:15;21:30;Kreuther;0;2;2
2012.07.01;21:30;21:45;Kreuther;0;0;0
2012.07.01;21:45;22:00;Kreuther;0;2;2
2012.07.01;22:00;22:15;Kreuther;0;0;0
2012.07.01;22:15;22:30;Kreuther;0;0;0
2012.07.01;22:30;22:45;Kreuther;0;1;1
2012.07.01;22:45;23:00;Kreuther;0;0;0
2012.07.01;23:00;23:15;Kreuther;3;1;4
2012.07.01;23:15;23:30;Kreuther;0;1;1
2012.07.01;23:30;23:45;Kreuther;0;0;0
2012.07.01;23:45;00:00;Kreuther;0;0;0
2012.07.02;00:00;00:15;Kreuther;0;0;0
2012.07.02;00:15;00:30;Kreuther;0;0;0
2012.07.02;00:30;00:45;Kreuther;0;0;0
2012.07.02;00:45;01:00;Kreuther;0;0;0
